"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"16","01","1kPa","E1","03","DMSO","06","50/50","OsteopontinDecorin","OPNDN",33.3333333333333,18.3393929379719,3.40975329724501,0.531508527152902,0.108929214265667,0.0395688379033602,0.0943766264424413,0.0370404736127868,0.0595610598271385,0.0408082547185308,0.0564194654925076,0.0357254014901975,0.116867283185851,0.0325761374046054,0.0947689463202854,0.0272079192563117
"17","01","1kPa","E1","03","DMSO","07","75/25","OsteopontinFibronectin","OPNFN",100.333333333333,146.95690978424,3.68458102478536,1.66540243658347,0.217661916259604,0.0688859247615767,0.194111381112076,0.0677078602997277,0.166130897002377,0.0893460932406298,0.150117674701645,0.0804555486173774,0.195758169345417,0.0788385043726525,0.159762529999703,0.0623402768723545
"18","01","1kPa","E1","03","DMSO","08","50/50","LamininDecorin","LNDN",73,83.4386001800126,3.76092962610081,1.58656701694052,0.218748894918167,0.0872778104428266,0.196376039185599,0.0869216081367929,0.16449767739419,0.0822512906885481,0.148537865893839,0.0733496974252593,0.196484528393375,0.0714157994704962,0.160196080391256,0.056105494324109
"19","01","1kPa","E1","03","DMSO","09","25/75","LamininFibronectin","LNFN",16,2.64575131106459,2.76284481980464,0.173749047710102,0.133119621060731,0.0497056828799088,0.1145281621613,0.0446636383259997,0.0815773789894219,0.0503061199276907,0.0750768161578163,0.0441055014315205,0.150169600211215,0.0510350284739215,0.122053231252245,0.0422156556194356
"20","01","1kPa","E1","03","DMSO","10","75/25","Collagen IGalectin 3","C1G3",283,5.29150262212918,5.64532963407187,0.0187851199775106,0.200254495105791,0.0605275601256272,0.176992191901948,0.0592865577508168,0.168806250654018,0.0933362283157516,0.152610985870107,0.084493788321488,0.141742803774298,0.0370451228622806,0.11544643308108,0.0314679743913138
"21","01","1kPa","E1","03","DMSO","11","50/50","LamininFibronectin","LNFN",56.3333333333333,46.8757222166585,3.30898663624042,1.91668051359899,0.164010135436953,0.071644114556686,0.143735733520696,0.066061304963681,0.0901863943460421,0.0594753172621618,0.0829039695919117,0.0524300739584386,0.151093973878286,0.0519765681431365,0.122640968603842,0.0426405376095203
"22","01","1kPa","E1","03","DMSO","12","25/75","Hyaluronic AcidGalectin 3","HAG3",44.6666666666667,59.1974098532472,3.13650634861219,1.38523215838846,0.153831158365348,0.0549465663634069,0.133275549596147,0.0510888913720422,0.1224026874149,0.0737880858040731,0.111172851412426,0.0657675917822972,0.159173706225196,0.0325017858817028,0.130376364884427,0.0273806290699875
"23","01","1kPa","E1","04","DMSO","02","25/75","LamininDecorin","LNDN",211,338.619255211513,3.95750937299343,2.11770813571802,0.172187879784668,0.0753501040784356,0.151694991886438,0.0735166243277474,0.106433433533173,0.0608772210477251,0.0973805039269263,0.054879665270196,0.303574170551163,0.109069208727239,0.244467600715879,0.0901181305595681
"24","01","1kPa","E1","04","DMSO","03","75/25","OsteopontinGalectin 3","OPNG3",44.3333333333333,53.4072404579504,3.28914859372962,1.19074715303681,0.183825687565636,0.082031240099746,0.162479593456963,0.0799828612550554,0.164585682882982,0.163553321826294,0.150352615833653,0.150049146857559,0.208116339527349,0.0823107706253215,0.168176445271611,0.0653303739148924
"25","01","1kPa","E1","04","DMSO","04","75/25","Collagen IVHyaluronic Acid","C4HA",413,154.593014072435,5.97954434503016,0.356577229668461,0.149169848949291,0.0514230831910101,0.128845179074025,0.049135620846255,0.123277341554539,0.0683444402483515,0.111876805758678,0.0610979582796207,0.1158930619863,0.0398017776339856,0.0929390903622766,0.0339370191825403
"26","01","1kPa","E1","04","DMSO","05","75/25","Galectin 3Fibronectin","G3FN",23.3333333333333,18.5562208796224,2.7729140842308,1.22605741517754,0.101710885609949,0.0347001046792033,0.0862622776445424,0.0302702785987745,0.0780691591222525,0.0387282612017081,0.0721720887341145,0.0337671813431978,0.107702625826612,0.0507763328840966,0.0868676175067041,0.0422390980723456
"27","01","1kPa","E1","04","DMSO","06","75/25","Collagen IVOsteopontin","C4OPN",330,96.2496753241277,5.76871017281408,0.307089680694448,0.143967530058871,0.0426714763415413,0.12360796415522,0.0396345693893063,0.114600940901605,0.0561985482581007,0.104109644648258,0.0499058294070039,0.0991919206538321,0.0362440838901497,0.0785148265219396,0.0306438821110286
