"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"329","1kPa","E2","06","10 uM","08","100","Tenascin C","TC",25.1666666666667,49.753280182204,2.28850645691475,1.23346592830952,0.107122206951947,0.024423819128829,0.126700648025238,0.0269463185278931,0.0388568103776213,0.0218530689070342,0.0416304106769833,0.0252547156463906,0.0828347899410428,0.0247479379183626,0.109841233342816,0.0335541353352127
"330","1kPa","E2","06","10 uM","09","50/50","LamininOsteopontin","LNOPN",70.5555555555556,83.2372779735405,3.61552694698201,1.30269224821437,0.142613561061564,0.0635310944187246,0.163533729763158,0.0642211698986496,0.0610523987485289,0.0360827045006029,0.0673222698803503,0.0416549177361907,0.0852379896160346,0.0250625546940462,0.113375788009871,0.0343963660790821
"331","1kPa","E2","06","10 uM","10","25/75","Tenascin CHyaluronic Acid","TCHA",34.7222222222222,25.0787648109799,2.86415859196216,0.778895059302777,0.135364453045249,0.0475460721781114,0.157627820691755,0.0512464698971741,0.0531952517827379,0.0341909281806864,0.0582049888540368,0.0394441101725771,0.0746037226475227,0.028391069248135,0.0997839092818081,0.0404870355369942
"332","1kPa","E2","06","10 uM","11","100","Osteopontin","OPN",251.888888888889,70.476158301151,5.46549735785735,0.223560398787977,0.154096901442891,0.0558924551199626,0.178014386261185,0.0570391980830144,0.0596107477191698,0.0364524254688595,0.0652148544161396,0.0420851308255268,0.0784851031663436,0.0266794401992596,0.104700829519207,0.0358596133836591
"333","1kPa","E2","06","10 uM","12","25/75","DecorinGalectin 3","DNG3",244.888888888889,76.2364742101837,5.44573967922978,0.330857354323304,0.129386573147896,0.0494529110325719,0.151902851127942,0.0511174180375418,0.0499687329168822,0.0302695204666751,0.0536874266662466,0.0353857513453678,0.0689857169652262,0.0245402650137985,0.0927086960375254,0.0333754340454705
"334","1kPa","E2","06","DMSO","02","75/25","Collagen IVGalectin 3","C4G3",432.166666666667,105.87282727667,6.01459668831314,0.228219778043173,0.111523294331457,0.0421051921880953,0.130624938376777,0.0446264508870759,0.061408014756179,0.0397765896614501,0.067133574913614,0.0459438799038046,0.073284788573607,0.0250157510941814,0.0977930225389978,0.0321084481223204
"335","1kPa","E2","06","DMSO","03","25/75","LamininTenascin C","LNTC",493.944444444444,136.916235544056,6.11631542786838,0.287315520736504,0.105317954856975,0.0416659034955344,0.123593082899152,0.0439280759782222,0.0577475483900615,0.039469203628496,0.0627993045333981,0.0456537616047218,0.0590594823053932,0.0226305198153659,0.0804790548051628,0.0296193656414557
"336","1kPa","E2","06","DMSO","04","25/75","Tenascin CDecorin","TCDN",246.388888888889,105.34098073505,5.39802384648984,0.291590575132959,0.173057976814073,0.0601992389677446,0.194111448890842,0.0611981693971046,0.0906330640799549,0.054552084794464,0.10107519019239,0.0621665602380869,0.0855003870562872,0.0274225978513455,0.114646359612362,0.038868745234134
"337","1kPa","E2","06","DMSO","05","25/75","OsteopontinFibronectin","OPNFN",9.83333333333333,NA,1.77556551115245,NA,0.190135373257913,NA,0.208438365015523,NA,0.0987760056213427,NA,0.11047176263756,NA,0.101782476440203,NA,0.137678150941457,NA
"338","1kPa","E2","06","DMSO","06","75/25","Collagen IVHyaluronic Acid","C4HA",26.4444444444444,18.2056157392285,2.64241309240073,0.890421887927978,0.196707082582857,NA,0.217577952457754,NA,0.100388455503584,NA,0.112540753438242,NA,0.103699231440339,NA,0.138243850463822,NA
"339","1kPa","E2","06","DMSO","07","25/75","Collagen IVTenascin C","C4TC",99.1666666666667,17.5831358598706,4.4821003447108,0.26504636994999,0.208847371451855,0.0678342364201702,0.232177941429157,0.0708250876753006,0.109975561737642,0.0605196613582727,0.123384900950456,0.0685645949660171,0.0966420806970873,0.0296509637534976,0.130921105398933,0.0437569239167676
"340","1kPa","E2","06","DMSO","08","100","Tenascin C","TC",9.11111111111111,4.77260702109212,2.07664231623933,0.469630103873452,0.105742888183561,0.0715218786013313,0.122652484628129,0.0743446889426574,0.0640717223736673,0.0722313783192774,0.0708774848246614,0.0823074479003485,0.0589460383738333,0.0391782976294918,0.079300697624536,0.0524910340672418
"341","1kPa","E2","06","DMSO","09","50/50","LamininOsteopontin","LNOPN",58.3888888888889,44.1443339764258,3.75020216759057,0.656496226118914,0.210170943543841,0.0678422909149937,0.231929478146394,0.0659934794377067,0.113718000564855,0.0517749678059532,0.127902738162432,0.0592370535176843,0.099205521429974,0.0230994957155516,0.132955336660605,0.0341120347286758
"342","1kPa","E2","06","DMSO","10","25/75","Tenascin CHyaluronic Acid","TCHA",16.5,10.1898642450885,1.97075100391784,0.583391000217905,0.122518065096848,NA,0.144993231026755,NA,0.091548481518381,NA,0.102191217013502,NA,0.0783890722527392,NA,0.104014697989378,NA
"343","1kPa","E2","06","DMSO","11","100","Osteopontin","OPN",241.277777777778,84.1727720557875,5.40485078265593,0.310992980516674,0.187384375299823,0.0600902678196561,0.209839345859171,0.0595229790960302,0.117697761711665,0.0635889391045673,0.132252852562074,0.071374699803906,0.0892463983663486,0.0256514882013297,0.120236850558001,0.0376336079690182
"344","1kPa","E2","06","DMSO","12","25/75","DecorinGalectin 3","DNG3",336.833333333333,115.592915969026,5.77332485873019,0.319601419687778,0.145476963664804,0.0519044524047759,0.167097740321417,0.0526023426439762,0.101105163158355,0.059305321113961,0.11312666816698,0.0671737027706704,0.0692228983998411,0.0236890408424159,0.0933153295342209,0.031335169071125
"345","1kPa","E2","07","10 uM","02","25/75","Collagen ITenascin C","C1TC",9.5,8.97217922246318,1.64971746537002,0.568232014026863,0.128963060938197,NA,0.14781294360794,NA,0.0362767303775046,NA,0.0376328694842476,NA,0.116694523019211,NA,0.156450296006612,NA
"346","1kPa","E2","07","10 uM","03","75/25","LamininHyaluronic Acid","LNHA",134,53.0879772955547,4.7493264947934,0.540475104962343,0.123970114123733,0.0423963998309567,0.145966827979002,0.0450238237999042,0.056650625671952,0.0335176236110216,0.0615639012048027,0.038939549331562,0.0753758967855581,0.0249195368566437,0.100565191704969,0.0328076538169422
"347","1kPa","E2","07","10 uM","04","50/50","Collagen IVGalectin 3","C4G3",59.1111111111111,127.249972713378,2.87484342182674,1.51914140178159,0.120122306963238,0.0522318208377121,0.140563749533537,0.0578548537071999,0.0420928892138534,0.0336946935284899,0.0454104690229418,0.038911915849632,0.0836344411905853,0.0400471333636963,0.111746916107071,0.0538083074223894
"348","1kPa","E2","07","10 uM","05","50/50","Hyaluronic AcidDecorin","HADN",7.22222222222222,11.652372195299,1.20339994700465,0.832903677799045,0.115432032953331,NA,0.136913372557031,NA,0.0437222583115787,NA,0.0469189448446957,NA,0.0722050617772111,NA,0.0965823809210792,NA
"349","1kPa","E2","07","10 uM","06","75/25","LamininTenascin C","LNTC",14.8888888888889,23.1828480658534,2.01210632092543,1.04710725059643,0.116590987239119,0.0444823925269788,0.137115696515677,0.0482101555147034,0.0471975043884853,0.0294993033807394,0.0501866635064231,0.0348807044818497,0.0909910068118657,0.034522439178098,0.123325152800982,0.0518058332972202
"350","1kPa","E2","07","10 uM","07","50/50","Collagen IHyaluronic Acid","C1HA",212.777777777778,44.4384718209096,5.32538350149642,0.207375321608764,0.0963854952422394,0.0377796009193585,0.114682524586577,0.0416536828311041,0.0380884854151418,0.0286229437261757,0.039717482826968,0.0331974939972193,0.0526438638583814,0.0220666242313376,0.0711921955502232,0.0285488199629179
"351","1kPa","E2","07","10 uM","08","25/75","Collagen IVDecorin","C4DN",306,26.5497436689865,5.68473742657161,0.107298716188028,0.108142809747934,0.0390881067599742,0.128593339067524,0.0420525631315046,0.0425746032079103,0.0325936241860377,0.0448137569182969,0.0365586812948536,0.0589299119367824,0.0230125629299465,0.0796253168475663,0.0307224888951191
"352","1kPa","E2","07","10 uM","09","25/75","DecorinFibronectin","DNFN",43.8888888888889,12.11060141639,3.67763647998355,0.231460737500595,0.148254639697137,0.0548822821603905,0.171438813242274,0.0572855379115022,0.0640390327385767,0.0382839892619128,0.0702676204576382,0.0444895500378619,0.0850386480898203,0.0284093607048793,0.113229708107845,0.0378410284597125
"353","1kPa","E2","07","10 uM","10","25/75","Collagen IVFibronectin","C4FN",16.1666666666667,7.15308791129164,2.15103782132516,1.04657461451964,0.11701164856322,NA,0.138294127356248,NA,0.0536997444413417,NA,0.0577578591827655,NA,0.074071239182341,NA,0.0996016151486998,NA
"354","1kPa","E2","07","10 uM","11","75/25","Tenascin CDecorin","TCDN",31.5555555555556,49.4120992830254,1.67389648839008,1.39073429432836,0.123044176212839,NA,0.145143961450125,NA,0.0520831092128503,NA,0.0562468940137185,NA,0.0804220650722867,NA,0.108217379373134,NA
"355","1kPa","E2","07","10 uM","12","25/75","Collagen IVOsteopontin","C4OPN",23.0555555555556,33.8911656794379,2.3373341429092,1.31343436445208,0.115450953620566,0.0487304830297014,0.135060385638318,0.0551121344789743,0.0435591480922179,0.0234297115947017,0.0469843480551567,0.0266186986253053,0.0786182303605812,0.0384824802668808,0.103699417722531,0.0509014773601951
"356","1kPa","E2","07","DMSO","02","25/75","Collagen ITenascin C","C1TC",8.11111111111111,NA,1.76001540642285,NA,0.165416069210241,0.0233356598852918,0.188459893504247,0.0252821190695217,0.0948476651420778,0.059443008407428,0.105728385915107,0.0663989242208649,0.112927870353967,0.0192601491510769,0.149418830639159,0.0242833018146766
"357","1kPa","E2","07","DMSO","03","75/25","LamininHyaluronic Acid","LNHA",175.333333333333,40.9593294215941,4.90985856569279,0.175288604598754,0.200277396760109,0.0547582764764492,0.220839419093447,0.0539308697502343,0.10054286211576,0.0557338312853304,0.11253284001489,0.0630708440737328,0.10364255387912,0.0267256709687754,0.13974810938258,0.0378470668368223
"358","1kPa","E2","07","DMSO","04","50/50","Collagen IVGalectin 3","C4G3",26.2777777777778,14.1165781185731,2.6165855056726,1.22896880770762,0.0988771029580411,NA,0.115943375824071,NA,0.0600783642859373,NA,0.0650473565846507,NA,0.0577348936402364,NA,0.0789979402693648,NA
"359","1kPa","E2","07","DMSO","05","50/50","Hyaluronic AcidDecorin","HADN",8.72222222222222,10.5330168728833,1.76038004238902,0.856400918143681,0.141950081803705,0.0698218970888956,0.162408798323443,0.0726430610131134,0.0723068219157646,0.0621609591961351,0.0796988548344234,0.0688587187912215,0.0928093110495017,0.0367826341350345,0.124943516769484,0.0496667839542734
"360","1kPa","E2","07","DMSO","06","75/25","LamininTenascin C","LNTC",8.88888888888889,6.59966329107444,1.96472972711955,0.893544562360074,0.149343627382578,0.0774054526426228,0.170130197702469,0.078796583473322,0.0973895617691096,0.0786762859276338,0.10859747966325,0.0865517747547966,0.0991716449978695,0.0674761189801736,0.133164209606109,0.0891289896048366
"361","1kPa","E2","07","DMSO","07","50/50","Collagen IHyaluronic Acid","C1HA",397.333333333333,61.8025529857429,5.97108893111617,0.151851880388689,0.116404207795819,0.0501768496416044,0.13436843290126,0.0518606588711777,0.0650382963671294,0.0412422910205641,0.0713944021476652,0.0474492518776218,0.0546408217191047,0.0240489490030482,0.0739827019738959,0.032226151966804
"362","1kPa","E2","07","DMSO","08","25/75","Collagen IVDecorin","C4DN",541.833333333333,130.384687239977,6.21991870222895,0.224622102741695,0.126523873218754,0.0485990298416345,0.14633630169888,0.0501908212730179,0.0766382054529383,0.0475788316807407,0.0848781104138169,0.0544848684175597,0.0601315863607894,0.0228908993610762,0.0809469372585485,0.0297895563853139
"363","1kPa","E2","07","DMSO","09","25/75","DecorinFibronectin","DNFN",52.5,13.1803726131784,3.745595479866,0.268851536780919,0.172034408899848,0.0561516496182604,0.192522480910447,0.0575082458799444,0.0878952847550588,0.0532148101622889,0.098561592569333,0.0600875236386004,0.124747224179286,0.125131557340025,0.1601049464441,0.134518619408878
"364","1kPa","E2","07","DMSO","10","25/75","Collagen IVFibronectin","C4FN",11.8888888888889,10.4933841591315,1.94027163090095,0.785544832624507,0.10825429925177,NA,0.127104276304221,NA,0.0622439693287025,NA,0.0683190099708503,NA,0.0508002333446623,NA,0.0682809491442784,NA
"365","1kPa","E2","07","DMSO","11","75/25","Tenascin CDecorin","TCDN",14,NA,1.91919382665174,NA,0.143469339077842,0.0516544806670702,0.163097729875816,0.0566605119516731,0.0832749214596405,0.042790875016766,0.0924050284106657,0.049384125923155,0.069322146751319,0.025301138142591,0.092484135968294,0.0331235864296235
"366","1kPa","E2","07","DMSO","12","25/75","Collagen IVOsteopontin","C4OPN",6.88888888888889,NA,1.81096285274594,NA,0.145756098095638,0.0989155126433126,0.163540926321809,0.101046017768786,0.0707991876341814,0.0437652097627434,0.0776836532802012,0.0509549114909954,0.076919880608525,0.0501257694455171,0.105770140539985,0.0717491144386472
"367","1kPa","E2","08","10 uM","02","75/25","Galectin 3Fibronectin","G3FN",38.4444444444444,38.3159380820973,3.15360824801704,0.972325666205544,0.149762252260306,0.0449351021246901,0.173492506054412,0.0472208710098703,0.0750577257020634,0.0402914551753428,0.0832652939816702,0.0465306932845603,0.124721829321001,0.037180110874084,0.166554513269785,0.0546993762598277
"368","1kPa","E2","08","10 uM","03","75/25","OsteopontinDecorin","OPNDN",218.555555555556,83.428612198294,5.32597902525444,0.37429071725392,0.139570107942826,0.0470732787873561,0.162033894371339,0.0484934605264671,0.0642377782537368,0.0410619344125575,0.0704443109230812,0.0473075413386152,0.0822865143998118,0.0259857893913718,0.1095868843888,0.0359094758198145
"369","1kPa","E2","08","10 uM","04","25/75","Collagen IDecorin","C1DN",40,41.5598631160188,2.77289380728959,1.42372047317746,0.141352290481978,NA,0.161971463120915,NA,0.0576307393965157,NA,0.0620671894420071,NA,0.083107721649412,NA,0.110258027101287,NA
"370","1kPa","E2","08","10 uM","05","75/25","Collagen IVOsteopontin","C4OPN",9.61111111111111,3.42377309736236,2.07713967447871,0.51155444342614,0.138207076359798,0.0726605151913714,0.156403160937167,0.074391226175375,0.0598156294925277,0.0512470170469381,0.0660770439373012,0.0580906913409105,0.0800133612474641,0.0408302250068705,0.107104670745634,0.0591703041412316
"371","1kPa","E2","08","10 uM","06","25/75","Collagen IVGalectin 3","C4G3",189.444444444444,75.4887776795701,5.12510461218593,0.329260110547047,0.126929026574909,0.0468112280800139,0.148349419588833,0.0488564990025689,0.0516995444627935,0.0333198793078575,0.0556331857413761,0.0386427287890827,0.0679296566002461,0.0227321840443704,0.0909019312000599,0.0297260852537419
"372","1kPa","E2","08","10 uM","07","75/25","Collagen ICollagen IV","C1C4",44.7777777777778,91.8918446387443,2.27198470619927,2.14734632018352,0.0991350718616506,0.043805724616034,0.116301056016613,0.0477242398424003,0.034445605369572,0.0262129991026966,0.0367746676816374,0.030330182135844,0.0731656963332108,0.036197207595412,0.0984130900945605,0.0505570831167585
"373","1kPa","E2","08","10 uM","08","75/25","Hyaluronic AcidFibronectin","HAFN",31.2222222222222,44.4622186680882,2.4380851926649,1.62601496323114,0.0868037586611201,NA,0.101945839660591,NA,0.0363333308803501,NA,0.0392426213693039,NA,0.0503477963485591,NA,0.0681296295476554,NA
"374","1kPa","E2","08","10 uM","09","50/50","LamininFibronectin","LNFN",186.888888888889,23.6431808350738,5.17985403309268,0.113366862906801,0.134564738076743,0.0443109794673644,0.157353738268452,0.0465952050652678,0.0563131347192131,0.0401469768123671,0.0610590412987174,0.0457614006817846,0.0707001882870168,0.0224783271085724,0.0945483668205694,0.0292653108430276
"375","1kPa","E2","08","10 uM","10","75/25","Collagen IVLaminin","C4LN",257.222222222222,38.3970484976819,5.47838134446392,0.16359079902484,0.125640940535385,0.0450934656462894,0.147835151006706,0.0473001301913269,0.0499438539718228,0.0360061231147147,0.0535588822976756,0.0415057826664727,0.0644906797190435,0.0234350616161344,0.0868656272133506,0.0311103950730407
"376","1kPa","E2","08","10 uM","11","25/75","Collagen IHyaluronic Acid","C1HA",266,89.1210163516752,5.40641634966221,0.277282189044622,0.137373303273394,0.0534319250162052,0.160277609936992,0.0552551833673913,0.0540104029312605,0.0354322049758545,0.0584739039377892,0.0409992844025399,0.068433416658053,0.0243706742143801,0.0920113366394939,0.0312458959193238
"377","1kPa","E2","08","10 uM","12","50/50","OsteopontinFibronectin","OPNFN",96.6666666666667,45.0074067978446,4.19785030619063,0.363050986397578,0.167282914141563,0.0489937897704319,0.191800511551614,0.0492310226782377,0.0643976005648768,0.0299719342686707,0.0707738839324833,0.0348222992386746,0.0954310591024426,0.0303957531078051,0.126061186679206,0.0414593905447906
"378","1kPa","E2","08","DMSO","02","75/25","Galectin 3Fibronectin","G3FN",59.6111111111111,45.6697079279277,3.64140464110421,0.848819708007851,0.219045743777724,0.0720325658589302,0.241740748504285,0.0706539788362837,0.122400545205607,0.0548148711573028,0.137943778740786,0.0623471584143162,0.139043542499968,0.0343905121711473,0.187164405160922,0.052366183085922
"379","1kPa","E2","08","DMSO","03","75/25","OsteopontinDecorin","OPNDN",300.277777777778,57.6921908830726,5.66343765129755,0.175018510775544,0.174803985073689,0.0540165923722665,0.197615005552834,0.0535338544104019,0.103729518829575,0.0619253050912845,0.116118204349309,0.0693297052271604,0.0920728382233356,0.0253919982888719,0.121992514485664,0.0338429315269602
"380","1kPa","E2","08","DMSO","04","25/75","Collagen IDecorin","C1DN",61,19.0875177362939,3.80834081412142,0.523314632106705,0.179566074878387,0.070508493231349,0.202272351966754,0.0702755162810823,0.105669735271786,0.0541538394881686,0.118517618855471,0.0620458074873743,0.0923268793893056,0.0381927881217742,0.123318745726477,0.0539111176344479
"381","1kPa","E2","08","DMSO","05","75/25","Collagen IVOsteopontin","C4OPN",16.6666666666667,NA,2.45302123787286,NA,0.140869933339076,NA,0.157811871547791,NA,0.0506257922361844,NA,0.055360589942236,NA,0.0674709009293374,NA,0.0902462313843225,NA
"382","1kPa","E2","08","DMSO","06","25/75","Collagen IVGalectin 3","C4G3",233.222222222222,27.7168220079832,5.27641145250131,0.11111785722434,0.192291067905307,0.0738907605555408,0.213921188152636,0.0745819782070474,0.103838209057167,0.0638630797610199,0.116274119454256,0.0721338874139128,0.0894344863108864,0.0475765485227891,0.12047236174906,0.0603758442889507
"383","1kPa","E2","08","DMSO","07","75/25","Collagen ICollagen IV","C1C4",18.1111111111111,29.9072640748773,1.89081943401052,1.85942113136397,0.0845707484675923,0.0353136937975423,0.100149421111181,0.0389389935786018,0.0386090830293713,0.0205943080719371,0.0415227180287463,0.0239263547343512,0.0480504668052051,0.0237156312513859,0.0641597476091778,0.032426444497555
"384","1kPa","E2","08","DMSO","08","75/25","Hyaluronic AcidFibronectin","HAFN",11.7222222222222,3.68932393686311,2.15064608164295,0.424532474712736,0.157978974174473,0.0859820384698145,0.178809003598462,0.0873988969330483,0.0807297065566945,0.0567592186161405,0.0901818888622496,0.0647400352974574,0.0764780533704932,0.0338587577191935,0.103622546368824,0.0543394394811521
"385","1kPa","E2","08","DMSO","09","50/50","LamininFibronectin","LNFN",306.555555555556,100.467794729345,5.62910733588913,0.24486953703146,0.169536260665097,0.0519543694345823,0.191567553808598,0.0524332371004487,0.10786006265965,0.066013410152238,0.120857022507495,0.0737875856359091,0.0809845419026643,0.0237916461723642,0.109247624429667,0.0345700194334227
