,.y.,group1,group2,p,p.adj,p.format,p.signif,method
203,Mean_Red_Norm,HAG3,C1HA,0.172226912,1,0.17223,ns,Wilcoxon
204,Mean_Red_Norm,HAG3,LNTC,0.827230988,1,0.82723,ns,Wilcoxon
205,Mean_Red_Norm,HAG3,HA,0.990631436,1,0.99063,ns,Wilcoxon
206,Mean_Red_Norm,HAG3,HADN,0.827230988,1,0.82723,ns,Wilcoxon
207,Mean_Red_Norm,HAG3,LNOPN,0.2500185,1,0.25002,ns,Wilcoxon
208,Mean_Red_Norm,HAG3,TC,0.430152095,1,0.43015,ns,Wilcoxon
209,Mean_Red_Norm,HAG3,DN,0.108729516,1,0.10873,ns,Wilcoxon
210,Mean_Red_Norm,HAG3,OPN,0.272206337,1,0.27221,ns,Wilcoxon
211,Mean_Red_Norm,LNG3,TCDN,0.121966653,1,0.12197,ns,Wilcoxon
212,Mean_Red_Norm,LNG3,C4OPN,0.950918595,1,0.95092,ns,Wilcoxon
213,Mean_Red_Norm,LNG3,C1,0.596765263,1,0.59677,ns,Wilcoxon
214,Mean_Red_Norm,LNG3,OPNG3,0.922617493,1,0.92262,ns,Wilcoxon
215,Mean_Red_Norm,LNG3,C4,0.680864561,1,0.68086,ns,Wilcoxon
216,Mean_Red_Norm,LNG3,HAOPN,0.304761991,1,0.30476,ns,Wilcoxon
217,Mean_Red_Norm,LNG3,FN,0.119875252,1,0.11988,ns,Wilcoxon
218,Mean_Red_Norm,LNG3,OPNDN,0.047657779,1,0.04766,*,Wilcoxon
219,Mean_Red_Norm,LNG3,OPNFN,0.442750455,1,0.44275,ns,Wilcoxon
220,Mean_Red_Norm,LNG3,LNDN,0.634173989,1,0.63417,ns,Wilcoxon
221,Mean_Red_Norm,LNG3,LNFN,0.490851397,1,0.49085,ns,Wilcoxon
222,Mean_Red_Norm,LNG3,C1G3,0.354993943,1,0.35499,ns,Wilcoxon
223,Mean_Red_Norm,LNG3,C4HA,0.758215644,1,0.75822,ns,Wilcoxon
224,Mean_Red_Norm,LNG3,G3FN,0.108842555,1,0.10884,ns,Wilcoxon
225,Mean_Red_Norm,LNG3,C4FN,0.888740268,1,0.88874,ns,Wilcoxon
