"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"246","Mean_Red_Norm","LNG3","LNOPN",0.642179801625858,1,"0.64218","ns","Wilcoxon"
"247","Mean_Red_Norm","LNG3","TC",0.733332244321382,1,"0.73333","ns","Wilcoxon"
"248","Mean_Red_Norm","LNG3","DN",0.458337469330101,1,"0.45834","ns","Wilcoxon"
"249","Mean_Red_Norm","LNG3","OPN",0.733332244321382,1,"0.73333","ns","Wilcoxon"
"250","Mean_Red_Norm","TCDN","C4OPN",0.0270603526065324,1,"0.02706","*","Wilcoxon"
"251","Mean_Red_Norm","TCDN","C1",0.416435054412203,1,"0.41644","ns","Wilcoxon"
"252","Mean_Red_Norm","TCDN","OPNG3",0.897590511809598,1,"0.89759","ns","Wilcoxon"
"253","Mean_Red_Norm","TCDN","C4",0.272206336946999,1,"0.27221","ns","Wilcoxon"
"254","Mean_Red_Norm","TCDN","HAOPN",0.650226883938417,1,"0.65023","ns","Wilcoxon"
"255","Mean_Red_Norm","TCDN","FN",0.663689669649045,1,"0.66369","ns","Wilcoxon"
"256","Mean_Red_Norm","TCDN","OPNDN",0.853486711112679,1,"0.85349","ns","Wilcoxon"
"257","Mean_Red_Norm","TCDN","OPNFN",0.579352443925653,1,"0.57935","ns","Wilcoxon"
"258","Mean_Red_Norm","TCDN","LNDN",0.236346286935222,1,"0.23635","ns","Wilcoxon"
"259","Mean_Red_Norm","TCDN","LNFN",0.0968480433044131,1,"0.09685","ns","Wilcoxon"
"260","Mean_Red_Norm","TCDN","C1G3",0.0687490441288069,1,"0.06875","ns","Wilcoxon"
"261","Mean_Red_Norm","TCDN","C4HA",0.113953278009681,1,"0.11395","ns","Wilcoxon"
"262","Mean_Red_Norm","TCDN","G3FN",0.161793195664661,1,"0.16179","ns","Wilcoxon"
"263","Mean_Red_Norm","TCDN","C4FN",0.103912586602139,1,"0.10391","ns","Wilcoxon"
"264","Mean_Red_Norm","TCDN","C1OPN",0.14546165511599,1,"0.14546","ns","Wilcoxon"
"265","Mean_Red_Norm","TCDN","DNFN",0.304761991314993,1,"0.30476","ns","Wilcoxon"
"266","Mean_Red_Norm","TCDN","C4G3",0.133319117246192,1,"0.13332","ns","Wilcoxon"
"267","Mean_Red_Norm","TCDN","LNHA",0.602578795183032,1,"0.60258","ns","Wilcoxon"
"268","Mean_Red_Norm","TCDN","G3",0.878664793933871,1,"0.87866","ns","Wilcoxon"
